id,cam_id,sector,label,confidence,severity,timestamp,thumbnail_path,status,created_at,track_id
1771,CAM-01,Sector A,Person,0.56,High,12:44:19,cam_1_ee60ab.jpg,Pending,2026-09-10T12:44:19.747602,-1
1770,CAM-04,Sector B,Vehicle,0.81,Medium,12:44:18,cam_4_9bfb89.jpg,Pending,2026-09-10T12:44:18.508489,-1
1769,CAM-02,Sector B,Vehicle,0.73,Medium,12:44:17,cam_2_ed4367.jpg,Pending,2026-09-10T12:44:17.725144,-1
1768,CAM-04,Sector B,Vehicle,0.79,Medium,12:44:15,cam_4_aa7fd3.jpg,Pending,2026-09-10T12:44:15.289615,-1
1767,CAM-02,Sector B,Vehicle,0.77,Medium,12:44:13,cam_2_4ff521.jpg,Pending,2026-09-10T12:44:13.018114,-1
1766,CAM-04,Sector B,Vehicle,0.8,Medium,12:44:12,cam_4_d7ad81.jpg,Pending,2026-09-10T12:44:12.142805,-1
1765,CAM-01,Sector A,Person,0.6,High,12:44:10,cam_1_824b00.jpg,Pending,2026-09-10T12:44:10.732312,-1
1764,CAM-04,Sector B,Person,0.82,High,12:44:09,cam_4_c55631.jpg,Pending,2026-09-10T12:44:09.001234,-1
1763,CAM-01,Sector A,Person,0.78,High,12:44:07,cam_1_8dcdc1.jpg,Pending,2026-09-10T12:44:07.692703,-1
1762,CAM-02,Sector B,Vehicle,0.77,Medium,12:44:06,cam_2_25337b.jpg,Pending,2026-09-10T12:44:06.187617,-1
1761,CAM-04,Sector B,Vehicle,0.83,Medium,12:44:05,cam_4_3a6c24.jpg,Pending,2026-09-10T12:44:05.903192,-1
1760,CAM-01,Sector A,Person,0.57,High,12:44:04,cam_1_552246.jpg,Pending,2026-09-10T12:44:04.527501,-1
1759,CAM-02,Sector B,Vehicle,0.73,Medium,12:44:03,cam_2_d7ba87.jpg,Pending,2026-09-10T12:44:03.042026,-1
1758,CAM-04,Sector B,Person,0.82,High,12:44:02,cam_4_25bf00.jpg,Pending,2026-09-10T12:44:02.626999,-1
1757,CAM-01,Sector A,Person,0.58,High,12:44:01,cam_1_6d3d8a.jpg,Pending,2026-09-10T12:44:01.365858,-1
1756,CAM-02,Sector B,Vehicle,0.8,Medium,12:44:00,cam_2_e554e7.jpg,Pending,2026-09-10T12:44:00.011108,-1
1755,CAM-04,Sector B,Person,0.76,High,12:43:59,cam_4_f133a9.jpg,Pending,2026-09-10T12:43:59.407145,-1
1754,CAM-01,Sector A,Person,0.64,High,12:43:58,cam_1_77b99b.jpg,Pending,2026-09-10T12:43:58.357652,-1
1753,CAM-02,Sector B,Vehicle,0.81,Medium,12:43:56,cam_2_c91ca0.jpg,Pending,2026-09-10T12:43:56.892314,-1
1752,CAM-04,Sector B,Vehicle,0.76,Medium,12:43:56,cam_4_d6ad1e.jpg,Pending,2026-09-10T12:43:56.292135,-1
1751,CAM-01,Sector A,Person,0.56,High,12:43:55,cam_1_3e7dfb.jpg,Pending,2026-09-10T12:43:55.150499,-1
1750,CAM-02,Sector B,Vehicle,0.67,Medium,12:43:53,cam_2_9acb80.jpg,Pending,2026-09-10T12:43:53.820946,-1
1749,CAM-04,Sector B,Person,0.84,High,12:43:53,cam_4_66344d.jpg,Pending,2026-09-10T12:43:53.051941,-1
1748,CAM-01,Sector A,Person,0.53,High,12:43:52,cam_1_761c23.jpg,Pending,2026-09-10T12:43:52.138920,-1
1747,CAM-04,Sector B,Vehicle,0.78,Medium,12:43:49,cam_4_fb1ffe.jpg,Pending,2026-09-10T12:43:49.819341,-1
1746,CAM-02,Sector B,Vehicle,0.72,Medium,12:43:47,cam_2_158308.jpg,Pending,2026-09-10T12:43:47.233728,-1
1745,CAM-04,Sector B,Vehicle,0.86,Medium,12:43:46,cam_4_caf669.jpg,Pending,2026-09-10T12:43:46.691710,-1
1744,CAM-02,Sector B,Vehicle,0.82,Medium,12:43:44,cam_2_fdbbaf.jpg,Pending,2026-09-10T12:43:44.010615,-1
1743,CAM-04,Sector B,Vehicle,0.83,Medium,12:43:43,cam_4_950e56.jpg,Pending,2026-09-10T12:43:43.614704,-1
1742,CAM-01,Sector A,Person,0.63,High,12:43:43,cam_1_aac341.jpg,Pending,2026-09-10T12:43:43.267965,-1
1741,CAM-04,Sector B,Vehicle,0.82,Medium,12:43:40,cam_4_2d3aae.jpg,Pending,2026-09-10T12:43:40.524121,-1
1740,CAM-01,Sector A,Person,0.7,High,12:43:40,cam_1_813272.jpg,Pending,2026-09-10T12:43:40.246011,-1
1739,CAM-02,Sector B,Vehicle,0.67,Medium,12:43:38,cam_2_dec805.jpg,Pending,2026-09-10T12:43:38.904945,-1
1738,CAM-04,Sector B,Vehicle,0.8,Medium,12:43:37,cam_4_b1bf2e.jpg,Pending,2026-09-10T12:43:37.446622,-1
1737,CAM-01,Sector A,Person,0.66,High,12:43:37,cam_1_0c9406.jpg,Pending,2026-09-10T12:43:37.124591,-1
1736,CAM-02,Sector B,Vehicle,0.7,Medium,12:43:34,cam_2_c4d6e5.jpg,Pending,2026-09-10T12:43:34.378138,-1
1735,CAM-04,Sector B,Person,0.83,High,12:43:34,cam_4_967b4f.jpg,Pending,2026-09-10T12:43:34.347274,-1
